booking_id,hotel_id,hotel_city,customer_id,customer_name,customer_email,check_in_date,check_out_date,room_type,num_guests,total_amount,currency,booking_status
d2c3b36f-093f-4f86-ae8b-c1ca1ba6683b,1748,Port Linda,3cef8c04-91e0-42ea-b2c1-b8a1496d5e3a,Nicholas Dickerson,wagnervictoria@example.net,9/19/2025,9/25/2025,Standard,4,291.97,USD,Cancelled
d411c848-1d8d-4ae9-89e6-080287c50bdc,1497,Timothymouth,614361a8-fa8b-42f8-af82-04202d4859ed,Nicole Tucker,invalid-email,12/7/2025,12/11/2025,Standard,4,138.85,EUR,No-Show
ca3a9c8b-11a6-44ba-ae55-d32c15fb6cc5,1056,South Terriview,357def2a-bb6f-4be0-ac79-6a0624603953,Nicholas Jones,invalid-email,3/25/2026,3/30/2026,Deluxe,2,389.66,INR,No-Show
5ec8abd1-3f7f-4dd0-bf4a-4d23fe551f65,1672,Martinfort,d1441ad7-a931-4bc1-9d8d-87aefe074b7b,Tonya Barrett,tadams@example.com,1/6/2026,1/9/2026,Suite,3,478.32,USD,Confirmeeed
c605a834-3714-467f-9c81-33b16fdfe348,1112,West Rhonda,4b76518f-5b8c-4849-a9c4-f69d39b5b24b,Matthew Morton,luis92@example.com,5/29/2025,6/5/2025,Suite,3,555.47,INR,Confirmed
d3043508-d1f5-4aab-ac5b-f620b4ee094e,1722,Clayfurt,2188164e-1cb8-46f8-8392-865f3384d552,Mr. John Garrett,lisa15@example.org,2/27/2025,3/7/2025,Deluxe,4,230.06,USD,No-Show
5b285356-4bd3-4cc6-b09c-abaf8c8f80bc,1927,Moralesmouth,6427b5a1-4b58-4e29-bea1-4e0bb7e487ba,Seth Nguyen,anne14@example.net,12/23/2025,12/24/2025,Deluxe,4,100.91,INR,Confirmeeed
b0df6fac-45b6-4ebc-ab8e-6d0a8d6500c6,1891,North Susanfurt,737a31d7-3bb1-46d6-8338-80e2254ea40e,Jennifer Fitzgerald,charles61@example.org,12/31/2025,1/9/2026,Deluxe,1,-315.9,EUR,No-Show
a9a482b9-5522-49f9-88fb-5fd3621e53ca,1813,East Sarahtown,d9a601d3-9fdf-4c13-a6fd-a8aadbf1ca47,Jon Jones,jjohnson@example.com,5/11/2026,5/16/2026,Suite,4,430.56,USD,Cancelled
66a282f1-64d2-4b78-bb80-d45902d8fea2,1353,Ramosberg,8c72e338-bd7d-472a-b323-8c926ee72652,Brandon Morales,craigrobinson@example.org,11/12/2025,11/21/2025,Standard,1,404.38,INR,No-Show
e6191504-4477-4036-84ad-83b84ba36bb7,1361,North Tylerborough,57ae58b7-8ad7-40c2-a4e7-2a7f6934c9bc,Casey Carpenter,benjaminhowell@example.com,6/2/2025,11/20/2025,Deluxe,3,520.78,USD,No-Show
eaa8673f-7ff9-4223-95d2-b0285692857e,1811,Tiffanyshire,cb633dc7-2da3-4fca-8500-a143509591e7,Jesus Estrada,invalid-email,4/30/2026,5/1/2026,Deluxe,5,494.17,INR,No-Show
183611a1-a0a0-4255-935e-7fc34bc90cf2,1108,Derrickchester,d28716e5-e77d-4a66-8b33-0fc0e8d05835,Lance Martin,cindymurray@example.net,3/7/2025,11/20/2025,Standard,4,560.68,USD,Cancelled
8a00d25a-b22f-4908-94a9-babefb400ed5,1143,New Colleen,017be46a-2483-474f-ac64-53fa35d74636,Dr. Timothy Miles,invalid-email,11/23/2025,11/24/2025,Suite,4,352.48,EUR,Cancelled
cb427514-610c-45a0-a118-814fa6bd2050,1114,Kevinborough,87d5fae2-019f-4923-95b2-a4dd9ab5f812,Kenneth Baldwin,dscott@example.org,31-02-2024,4/11/2026,Standard,1,217.06,EUR,No-Show
1f14b932-4751-4cbd-bd06-02e288fe538c,1237,Port Kevin,7a2325ce-11b7-4d61-8c51-c8282557e05d,Lauren Delacruz,mark32@example.com,31-02-2024,6/29/2025,Standard,1,226.57,USD,Cancelled
f4e0d656-f416-4549-aab1-b2981cc8dc18,1222,Cartermouth,816b1930-935f-4e17-b099-3afcf9a3f14a,Richard Jackson,philipblack@example.com,11/6/2025,11/8/2025,Suite,2,92.24,USD,No-Show
fd6c93f4-0dff-41df-b2ac-cb75ee020c11,1451,Mcknightbury,5afe46f5-8b91-4e07-a545-5d4624c19b25,Melanie Reed,davidyoung@example.net,9/20/2025,11/20/2025,Suite,5,247.2,EUR,No-Show
9c45480b-1d6f-4e63-88b7-3e8171b36f3b,1837,Burnetttown,34883de8-0d01-40f5-b528-d8efbec4f1d8,Brandon Obrien,lindsey65@example.org,3/27/2026,3/28/2026,Deluxe,3,180.35,EUR,Confirmeeed
4e3a7108-7f39-4d06-a557-f259a71b9baf,1769,Nicolemouth,8d56f2bf-adfa-4f8a-a4c3-4d076e896395,Rebecca Jones,daniel15@example.org,12/12/2025,12/16/2025,Deluxe,2,118.39,INR,Confirmed
339cd377-ded0-4bca-b591-9ff8ff6ebd7e,1695,Matthewsmouth,d515c135-3c51-42a2-be9c-9a9ef518403b,Rhonda Peters,gkirby@example.net,11/27/2025,12/6/2025,Deluxe,5,558.77,USD,Confirmed
3e5562bb-1df3-4679-b458-7bee4ba412e8,1518,West Jennamouth,8cf847cb-22b4-4e5d-9d8d-177053f04eb2,Adriana Norris,lindapaul@example.net,31-02-2024,5/6/2026,Suite,3,556.72,INR,Confirmed
6ed2575a-ac59-4937-9cd7-3f87737e2fb0,1795,Travisville,46caa018-5c49-4bb9-9beb-44f292e46911,Anthony Jones MD,mooneyjason@example.net,11/27/2024,12/2/2024,Deluxe,5,-156.9,USD,Confirmed
6c5bb664-42ea-4fe0-8113-5ce5b814b661,1451,Collinsville,706fe549-da2b-466d-b5ae-799e0aea4917,Monica Norris,invalid-email,4/20/2025,4/22/2025,Suite,1,510.83,USD,Cancelled
25f59219-36d9-4817-8e6e-59bc32143c03,1461,Loveside,407dabbb-960f-4b71-897f-6c7d8e502533,Christopher Brown,jeffrey23@example.net,12/26/2025,1/5/2026,Deluxe,3,350.31,USD,Confirmed
1ae8ef50-5121-4a5b-8f85-552c930d1a96,1570,North Emily,8467bed3-a545-48e7-862e-8fefba372e1e,Courtney Glover,nferguson@example.com,12/15/2025,12/25/2025,Deluxe,3,242.77,EUR,Cancelled
36018d45-89d3-4a5a-9021-1d4bf21d562d,1169,Lake Rebecca,7e6296b9-5757-4f21-96c8-6f72fb49d9e8,Kathleen Howard,sarah29@example.org,7/11/2025,7/14/2025,Deluxe,4,411.88,EUR,Cancelled
0fbfc3df-c9d7-4acf-acdd-fd04de258e85,1240,Smithport,b2c3cdaf-c740-4a33-a11f-ad89f454ad04,Thomas Norton,kyle00@example.org,4/26/2026,4/27/2026,Standard,5,388.23,EUR,Confirmed
5525ab92-1cc7-48c2-beca-af35935791da,1668,Kevintown,d28e1c5c-e2f3-4373-a200-48941700eefb,Susan Summers,invalid-email,10/11/2025,10/12/2025,Suite,5,516.42,EUR,No-Show
182726d8-9872-4bd9-a42a-975bc72a521c,1246,East Kevin,d81f1067-2535-47c0-aa4a-4220b1139dcd,Michael Silva,nicholsonlinda@example.net,4/3/2026,11/20/2025,Suite,5,427.08,EUR,Cancelled
7fce7d96-a3d9-4599-80b3-82f484755aec,1133,Maryshire,5ac204d1-3b29-451f-bf89-598d665b80f8,Courtney Garcia,invalid-email,4/21/2025,4/23/2025,Standard,3,282.59,INR,No-Show
e0148879-f671-4b51-8925-487a381e1768,1187,West Martin,7df82e26-56a3-491e-a975-1729b4b5af17,Randall Johnson,esteswilliam@example.net,10/28/2025,11/5/2025,Deluxe,1,555.94,EUR,Confirmed
09e04db7-1439-4f9a-8e9b-5d4e90c8971f,1738,Lake Karenport,9c2885c8-30d9-424b-8eb7-a50f9c8dc74a,Christopher Sandoval,lesliemueller@example.net,5/22/2025,5/25/2025,Deluxe,4,300.58,INR,Confirmeeed
14bdbfb1-2db2-46f8-bd2d-de83e8ea044c,1330,Karentown,b93ad8b9-a698-4a08-a9e1-1fb1981c412f,Christian Hutchinson,donnahess@example.org,5/22/2026,6/1/2026,Standard,5,584.05,USD,Confirmeeed
1e08190c-743d-45ee-b55a-778b3ce1eb20,1073,Riveratown,56790c0c-66b3-4ccb-b5de-8fa657f62a44,Angel Harris,katherinesanders@example.net,5/23/2026,5/24/2026,Deluxe,5,114.92,USD,Confirmed
f9ace413-c564-468f-8333-69898db910e5,1109,Michelehaven,df713b63-9428-4225-a922-78fa92f10dc3,Andres Stanley,hoffmannicole@example.org,31-02-2024,3/31/2025,Standard,3,187.43,INR,No-Show
b01f70d3-f3a9-4e70-8b70-906584483dca,1840,Figueroafort,dd506424-cb44-4d40-b763-63ea7b1f80e5,Casey Bowen,invalid-email,3/11/2025,3/17/2025,Deluxe,2,535.86,INR,No-Show
fb7498b3-8c8a-4ab7-9147-cdc4757b4b82,1532,West Joe,816c9ce9-aaef-4aff-952d-0a0c0b4c8f1b,Joshua Palmer,invalid-email,2/19/2025,2/20/2025,Deluxe,5,195.83,USD,No-Show
255b8816-5cc0-4ee0-b791-135ac46a879b,1246,Andersonshire,c581c262-740a-4ade-8530-86cf47ab1c7b,Dennis Smith,nhuber@example.net,3/4/2025,11/20/2025,Standard,3,77.87,INR,Confirmed
8de27f40-fc2e-45d9-937a-1da97621f6ba,1314,Gomezstad,1d78148f-95ed-495a-a90e-661f6fbf638a,Arthur Thomas,kim16@example.com,31-02-2024,8/11/2025,Standard,2,213.7,INR,Cancelled
85465d25-e7b0-4f25-9330-95ac11b6936d,1019,South Charlesshire,162c7663-3b16-4d00-b811-12a01ae3cb49,Ellen Castillo,hhobbs@example.com,1/31/2025,2/4/2025,Standard,1,454.49,USD,Cancelled
74dedb8b-23f9-45bf-86d1-7c748e1a051a,1104,Lake Karenfurt,f8020b98-2642-42be-abb1-59dbea1ae698,Roy Williams,qkim@example.net,7/25/2025,11/20/2025,Standard,1,76.67,EUR,Confirmed
3f18ad2e-b25e-4500-81f9-42bc5e24b316,1957,New Brian,f5d8981a-eead-4443-8338-85699a739380,Ms. Samantha Stone,steven98@example.net,9/6/2025,11/20/2025,Standard,1,335.57,INR,No-Show
ea034a3a-2668-4836-9043-57035c9da17f,1094,Williamchester,6e590947-133a-4b5b-957d-bced4ece8989,Abigail Johnson,fowlercaleb@example.com,12/12/2024,12/16/2024,Standard,1,275.33,USD,No-Show
08ff56f2-69b2-40f7-b362-fc2c75f1feb6,1127,Maymouth,5e0b8d52-dee8-4d97-b11d-1889f72be8ef,Sydney Smith,tuckerbrandi@example.org,1/3/2025,1/4/2025,Standard,2,528.32,INR,Cancelled
c858fd43-8b8e-48f5-8c3d-60c1952858b6,1957,Kellyburgh,14bb4d04-314e-4595-8717-6fc4e0fc86b0,Teresa Smith,robert48@example.com,12/29/2025,11/20/2025,Deluxe,4,381.57,INR,No-Show
facdaa46-b25c-4221-9672-b5eeeba9a058,1345,Richardfort,45c71cb5-8b22-4c1d-bf75-ee3e36cf36d4,Heather Collins,johnny67@example.org,1/8/2026,1/11/2026,Suite,3,-234.42,USD,No-Show
c136501a-e033-47fc-b455-4e4981b83b9f,1218,Rossport,eddb4a7c-f44e-4a4f-bb18-3c38697fa2ae,Richard Gonzalez,watsonashley@example.net,12/5/2024,12/13/2024,Deluxe,2,411.09,USD,Confirmed
00772f67-4bfc-49da-8e04-502609ea3921,1156,Lewisfort,22457a4b-1778-4682-a2c2-23aa645b7fba,Julie Aguilar,trevorburton@example.com,2/23/2025,2/24/2025,Standard,3,255.79,USD,Confirmed
e960e198-eb70-4342-bc1f-b78f3ff9b0b6,1211,New Katherineburgh,17a624bf-23f1-4366-abd6-8c2f2246164f,Dawn Perez,joshuaphillips@example.com,5/10/2026,5/16/2026,Deluxe,1,320.5,USD,Confirmeeed
088c1b22-bea0-4c1b-a6ee-6eec0a587f46,1873,East Joshuaside,0bc91f05-cf70-44a6-bf90-82ffcf83a7ad,Gabriel Hughes,ymonroe@example.net,,1/25/2026,Deluxe,5,588.81,USD,Confirmed
57e0bce4-3d50-4145-be53-fc34666b01fc,1611,Danielmouth,08099e1d-97ee-4e65-be30-5c794b6b7473,Courtney Scott,lelliott@example.org,31-02-2024,4/9/2025,Standard,3,584.45,EUR,Cancelled
05bc0605-e973-4fa2-b1b4-acc897fe247e,1124,,45666a06-cd5d-4d0d-a84a-a98314a7b434,Scott Acosta,lwise@example.com,4/21/2026,5/1/2026,Standard,2,283.46,EUR,No-Show
36d4d1c2-92f3-4d57-884e-16f463f6aafa,1663,Lake Danielmouth,913d0707-dcec-4eab-a2d8-e20f944f1ea7,David Reed,invalid-email,4/13/2025,4/20/2025,Standard,2,98.09,EUR,Confirmed
0c2a38ca-3c77-43dd-a6e6-f0f38c82d53c,1915,Port Philip,29d4fbaf-6f9a-4606-a15b-c5838afce322,Kimberly Valencia,invalid-email,10/26/2025,11/3/2025,Deluxe,5,349.48,USD,Cancelled
62e2fcf9-1683-4bdd-8e5e-c3bbbecbcad0,1552,North Seth,56e41129-5aba-421d-8375-3c57bdf8adee,Larry Kelly,ujones@example.net,1/6/2026,1/14/2026,Deluxe,5,317.6,USD,Cancelled
284e24fe-b925-461b-8e21-393bbf8a3f41,1192,West Davidchester,0898c981-742f-4c0c-9b18-6566b6b6070c,Keith Jensen,charleshinton@example.com,9/25/2025,10/2/2025,Standard,5,201.78,USD,No-Show
f65fce13-70b9-454a-8abc-d5831f34b5fa,1198,Meyerland,f199de36-ec31-4fc8-8f3c-8cc9ec348600,Jonathan Perez,sarahfreeman@example.com,11/20/2025,11/27/2025,Standard,2,314.71,USD,Confirmeeed
11cb643a-215e-4b64-a8b0-323602949b37,1779,Lake Theresa,8cdc9256-806a-451e-9963-f876d72983e9,Krista Martin,marystrong@example.org,5/12/2025,5/14/2025,Deluxe,4,203.98,INR,Cancelled
2fee2a80-5917-4e19-9ece-d276acaa96c5,1636,Port Frederickview,d4a645e7-4509-4448-a25c-2562d3b77849,Melissa Clay,bhansen@example.com,11/9/2025,11/10/2025,Deluxe,2,59.54,USD,Confirmeeed
9e8b9889-7ac5-4c78-8a8a-315caf82104e,1184,South Christina,e41cbb5d-f623-4f25-8862-23a371d125e9,Ryan Barrett,hughesantonio@example.org,12/10/2024,12/16/2024,Standard,5,-192.47,USD,Cancelled
0d1a68b0-17c7-4637-a741-72e338ff9ff4,1552,Mcbridestad,7ab47e6b-4280-49ae-8c16-102298eb72ac,Catherine Schwartz,jasonsanders@example.com,7/21/2025,7/26/2025,Deluxe,5,518.42,INR,No-Show
190f5826-0197-4da6-bc07-2b8ca5832494,1707,South Natashamouth,fedea9a2-34e0-43b3-bb0e-754ba15b2695,Michelle Taylor,garciajose@example.org,5/16/2025,11/20/2025,Deluxe,2,133.89,INR,Cancelled
b506d143-ca55-4e82-becb-b169b12b2cb3,1008,Johnsfurt,18cc0817-4bca-428c-940e-b38cdc976b60,Vanessa Cole,mwood@example.net,12/9/2025,11/20/2025,Suite,3,241.18,EUR,Confirmed
847832dc-b0e4-4c8d-a2ea-6e0970ca3067,1098,North Catherineton,d5e3829e-cf01-4b33-bec6-6004c3f64d32,Victoria West,rjohnson@example.org,31-02-2024,2/1/2026,Suite,3,578.21,USD,No-Show
ca617a87-7e9f-404d-a623-6bc248f6bcff,1714,North Larryville,8b20ac62-22b6-4897-92f2-4db2608cc8b9,Cory Nelson,gcox@example.com,3/25/2025,4/2/2025,Standard,3,348.36,EUR,Confirmed
80f63834-f525-4262-ba7b-0e3ca9fabd06,1442,East Michaelville,5f5ff578-725f-4ff7-97f0-254251fcb0da,Alyssa Knapp,prattclaire@example.com,9/28/2025,10/6/2025,Standard,3,-211.58,USD,Confirmed
a4934d55-788e-40fc-b6d9-8d45bd3331b9,1127,Avilaborough,ee615429-bcca-42a2-8aa6-eb7019d3e310,Eric Gardner,lovedavid@example.com,4/3/2026,4/9/2026,Standard,1,274.71,EUR,Confirmed
f4b50f4f-5eb6-465d-9ed8-3657dcc88489,1860,Nicholasside,53cee907-2099-42f0-a7d0-fc5f125b7e37,Ashley Lynch,jcook@example.net,2/14/2026,2/16/2026,Suite,1,302.78,EUR,Confirmed
783fa52b-27d5-42cc-918e-c3f29530cbc6,1876,Port Dustin,c30fdc0f-fc6c-4d03-9180-5f126153eb6a,Cameron Pollard,invalid-email,10/15/2025,10/22/2025,Deluxe,5,309.55,USD,Confirmed
b3742c16-2bbc-46d4-97b3-fe6b0be9a9b9,1611,East David,af2f26a4-7039-45fa-9f8d-cc3ef2431330,Ariel Mcmillan,ythompson@example.net,31-02-2024,9/17/2025,Standard,2,414.16,USD,No-Show
419567f6-8764-43dd-8247-b2d9f236e939,1153,Lake Julieton,8dfb6d84-a816-41d3-926c-66623cbe3930,Jeffrey Rios,invalid-email,6/13/2025,6/20/2025,Suite,5,403.82,INR,Cancelled
40d6c9d1-d52e-45b4-bea7-1807a710da57,1268,Port Maryville,7e3d137e-c6b7-4fa3-9115-0f7ce06d9340,Sharon Gonzalez,kimberlyschultz@example.org,3/2/2025,3/9/2025,Standard,4,401.94,USD,Confirmed
3f1ccc3d-bb1a-45fe-a308-f2045ae59451,1415,Millsville,e17a70e8-fcf9-4d76-990d-98adfe706b43,Julie Garza,trevor62@example.org,3/27/2026,11/20/2025,Standard,3,228.57,USD,Confirmed
8ad34929-8f86-4239-8381-1aa267a8745d,1832,Lake Alicia,85a34d7d-0e47-42fa-9bb9-56eb00e8d17a,Brian Farrell,vickie72@example.net,31-02-2024,6/1/2025,Standard,3,446.92,INR,Cancelled
b09e5010-f912-48d3-a475-0d4b9f309f09,1762,Jameston,c6b0295b-baed-449a-8811-de1e9822b67b,Lee Harris,xlopez@example.net,12/16/2024,12/20/2024,Suite,2,466.07,USD,Confirmeeed
41c2c492-0fe4-42e0-bf20-8c09982d1980,1247,North Amandaburgh,a825acfb-01ad-4a46-8c0b-d205a0ec0357,Jennifer Holt,tiffany89@example.com,3/2/2026,3/8/2026,Standard,4,441.94,USD,Confirmed
14149ddf-f13e-4b1c-86d8-da3dedf5f965,1517,Townsendport,9044b736-5c1e-45f3-9cff-233af29615a6,Robert Smith,matthew11@example.com,31-02-2024,11/8/2025,Deluxe,1,557.84,USD,Cancelled
69f5df93-fef5-43e8-aef5-c736328e11cd,1256,North Crystal,90e2eded-65d7-4a76-af84-a059cf2155eb,Bradley Allen,esparzaleslie@example.net,5/15/2026,11/20/2025,Deluxe,4,420.76,INR,Confirmed
a3230fc5-e3a9-47f9-9e96-a01ac43338fc,1774,Dawnberg,add2b1a5-140b-4b92-b1e3-246644672011,Kevin Ferguson,madeline73@example.net,31-02-2024,2/26/2026,Deluxe,4,172.48,EUR,No-Show
327b5636-d9d6-4fe4-aad9-7ebdac9247a3,1679,Karlmouth,1a84482c-e5d2-4f33-8163-870ee141146a,William Rodriguez,caldwellcarrie@example.org,1/20/2026,1/30/2026,Standard,1,161.78,INR,No-Show
d1c6ad33-dd76-44e2-aca8-c9c0602083f3,1195,Conleytown,eefd06c3-c6f1-497a-941c-3d160fa54259,Mr. James Martinez,invalid-email,5/21/2025,5/27/2025,Standard,3,262.37,EUR,No-Show
c4412bd4-cc17-4e42-8c4d-7091fd820154,1778,Garrisonview,d8c0d5a1-f4b8-4424-bdbd-466d2fca18fd,Lisa Brooks,kathleen77@example.com,12/31/2025,1/7/2026,Standard,3,-374.8,EUR,Cancelled
b7c7bac2-caf3-43b9-aba5-df8f18e80917,1766,Bonnietown,524853f7-6db4-4696-89d1-4fbd696d3787,Daniel Duncan,invalid-email,12/10/2025,12/12/2025,Standard,3,182.82,INR,Cancelled
9cbb1f0a-7a4b-4418-a1f4-13c1a423395a,1373,Fostermouth,59758e2c-f603-4ddf-a438-9bad6e3e0515,Joseph Mack,cameron58@example.com,31-02-2024,7/5/2025,Standard,3,174.28,USD,Confirmed
be0ef2ff-23f8-435e-9c63-5c3c0749814d,1498,Williamsside,53c5df13-7f7f-4722-a60d-1a6664c0b2b5,Andrea Garrett,thomasdavid@example.com,11/3/2025,11/20/2025,Deluxe,2,225.15,INR,Confirmed
22ad4219-330a-4601-92e7-96bd87b858f5,1102,West Heather,bc4b71cb-47d0-4a6d-9a52-38018e643520,Andrew Evans,frankhancock@example.net,31-02-2024,12/15/2025,Deluxe,2,543.79,INR,Cancelled
d56a7908-350a-42d9-9228-524ea6f81f7d,1073,Laurahaven,2e573d41-2367-4b76-9054-af8834767a72,William Swanson,james59@example.net,2/4/2026,2/8/2026,Suite,3,-302.94,USD,Confirmed
4b5c9cda-914a-4ba3-b17d-7296cb6be97b,1445,New David,e730dc9d-a06f-4b4a-b3e4-bb7b67b323bd,Jessica Oliver,emily74@example.com,12/27/2024,12/31/2024,Standard,3,528.34,USD,Confirmeeed
59b3d5c3-91f6-40b5-a067-1f228d618f71,1149,Port Margaretland,b5fab40e-37b4-45a2-9f16-83cc8456b174,Aaron Mckee,mcdonaldveronica@example.net,2/2/2026,2/11/2026,Standard,1,109.37,EUR,Cancelled
99123d5e-e328-4766-8ab8-a5da6b3c5a69,1202,Peterbury,f244fa01-2a47-4b6b-b180-b7674e4f605f,Gary Parker,bryanmason@example.net,3/23/2026,3/26/2026,Standard,2,467,EUR,Confirmeeed
7eb659b5-7619-4da9-8779-9cb08433dfa0,1219,Nielsenport,f3008650-4913-43b0-aba3-12261fe6506f,Elizabeth Gill,brandifisher@example.org,2/14/2025,2/19/2025,Deluxe,1,518.74,EUR,Cancelled
f031b073-a05a-447c-bb6e-43b655583643,1949,Laurenbury,b7672a5b-1f5f-4d3b-b8cb-6fda218e746a,Michael Stevenson,invalid-email,4/11/2025,4/18/2025,Suite,5,467.1,USD,Cancelled
3fd20a93-1614-43ce-859e-03e62b45f449,1379,East Darrylport,c4ea168c-641b-4086-8e30-968026bedc57,Michelle Parker,invalid-email,2/24/2025,3/6/2025,Standard,3,228.37,USD,Cancelled
2b8b389e-e8bb-4cb7-8dc7-280b6b003ec0,1129,Riddlefurt,ff611376-4d07-4a96-ad17-1c8d9c6dc7cb,Kathleen Martin,kimhernandez@example.org,1/29/2025,2/5/2025,Suite,1,-261.23,INR,Confirmed
d93a44f7-4e2d-4d54-ba01-bd247272668f,1459,Warrenstad,91b150ab-eb3e-4874-a48c-60567de12fd9,James Mendoza,thomas29@example.org,8/7/2025,8/11/2025,Deluxe,5,558.31,INR,Cancelled
1b03a86f-aba2-4fef-8590-9901e6b86f62,1771,West Tammymouth,6850cfef-ebcd-47af-a639-506cf873f13e,Kevin Wilson,martinezsean@example.net,31-02-2024,8/30/2025,Standard,2,399.87,INR,No-Show
9a1c4fa8-7b8b-4b17-a1f7-2453dc18676c,1381,Port Edgar,3f2fc02b-2e60-497d-9bf6-c324acf36850,Kyle Ball,warnerwilliam@example.net,31-02-2024,1/5/2025,Suite,4,303.38,INR,Cancelled
fe7c75dd-4ed9-4216-8eb0-4b115d124e60,1924,Katieberg,29bcd5ca-edcf-4f47-9a9e-a624fb81858b,Julian Pennington,invalid-email,4/23/2026,4/25/2026,Deluxe,1,97.13,USD,No-Show
3d153283-7feb-4762-976a-faad371aff19,1038,East Carrie,a366c341-2d0e-401f-a685-acaec3c02fe7,Donna Mcgee,invalid-email,12/22/2024,12/26/2024,Deluxe,3,527.56,INR,Cancelled
fa08432a-f094-4ba4-ada5-3623be7411e9,1202,Williamstad,35a69db8-a4a4-451b-afb4-e09648d13d89,Rachel Sandoval,jamesmassey@example.org,12/4/2024,12/13/2024,Suite,3,-228.12,EUR,No-Show
eebfe966-a78e-4516-9129-e44525b14b4d,1497,Kaitlinview,26a23e25-b7c1-4bde-9f63-def666d55b6f,Andrea Cooley,jermainecole@example.com,10/28/2025,11/3/2025,Suite,1,411.62,EUR,No-Show
3ac8d935-68d6-4cfb-aa9b-ddaf42f3ab83,1543,New Allison,1e7fac9a-4536-46d3-b5a7-25a1100466f8,Emily Peterson,nunezrichard@example.org,5/23/2025,5/29/2025,Standard,2,517.11,INR,No-Show
36bf2c0e-f7b6-462a-a6fe-d8c3536b9f63,1065,South Mercedesland,f1f1f1f1-f67d-4d5f-bbda-297038b723bf,Amber Shaw DVM,graykevin@example.com,11/8/2025,11/13/2025,Suite,3,447.22,EUR,Confirmed
80132156-f9b0-4af7-8ba0-bdaec9b46237,1243,Douglasville,fbee0757-f678-4078-943a-f30ae1befa88,Bradley Navarro,rebeccataylor@example.net,31-02-2024,12/20/2025,Suite,5,174.84,USD,No-Show
dbc83037-9b1c-43c7-81b5-8c5c69cd07ce,1953,Karenview,992027f0-2ec4-456b-ac40-e8cd0f4a8c42,Brian Barajas,ogolden@example.net,8/24/2025,8/25/2025,Deluxe,4,207.28,USD,Confirmed
8a98b008-a5bc-403f-8ab9-c36731d4a3b2,1713,Port Brianmouth,19c8dd58-7a3d-45a5-a304-9c9711f6ab56,Michelle Lopez,faulkneranthony@example.org,31-02-2024,6/12/2025,Suite,4,99.09,EUR,Confirmed
bf172d36-09bf-4846-b033-8feef6cfcf78,1837,Morrisside,e6239963-707a-4b1d-9403-2a4e3c3be17d,Derrick Williams,ogarcia@example.net,12/5/2025,12/7/2025,Suite,2,251.02,USD,Cancelled
d39e0386-0554-4749-8e71-f6ea24833a38,1038,Dianeland,81097db1-60dd-44b6-b846-9b412650529b,Kevin Harris,xyoung@example.org,12/24/2024,12/31/2024,Deluxe,1,571.28,EUR,Cancelled
df11e769-0724-40b6-8322-61c72bd940e2,1825,Jonestown,8f53fdaa-eced-4fcf-b0a0-7e2ca4c83cff,Sara Valdez,invalid-email,7/25/2025,7/30/2025,Suite,1,270.8,EUR,No-Show
8b6ba066-20f0-4607-9eb5-23ac0872b717,1595,Kimberlyborough,8334b96e-e99a-4f04-8c14-c5a1f4f5ea88,Peter Vargas Jr.,shannonprice@example.net,2/15/2026,2/20/2026,Deluxe,5,-553.93,USD,Cancelled
d87846ca-8455-4e2d-a578-539d905e46bf,1417,Anthonyhaven,db5fbcbc-410f-4345-8f06-2671ba8c7cde,Tiffany Arias,tiffany06@example.net,31-02-2024,3/25/2026,Suite,1,83.81,EUR,Confirmed
e839b88a-20cd-4e55-919f-fdb2fc8ae55b,1448,East Dennis,d29c6236-0238-488f-be9f-9c42c7b757c9,Mr. Larry Daniels,sarahbrooks@example.com,6/21/2025,6/26/2025,Suite,3,533.97,INR,Cancelled
974dc01f-7826-4c8d-a5b7-13f68ec79343,1809,Jessicaland,0147bd62-7efd-493e-a5b5-59bcebb23cdf,Sandra Stanley,joyceavila@example.org,7/29/2025,8/4/2025,Deluxe,4,111.01,EUR,Confirmed
58c7553a-b9f5-47d5-999b-a74052f54a35,1390,Lake Margaret,ba497958-c97c-4144-b2c1-e45d35209712,Terry Diaz,russellprince@example.net,11/27/2024,12/1/2024,Suite,2,533.23,INR,Confirmed
fcd88bf2-7d35-46e7-9a34-9d5e248599ff,1238,North Teresa,eeb5efab-a423-4815-8385-3d61e7f210bb,Karen Williams,francisrivera@example.org,3/28/2025,4/2/2025,Suite,2,108.49,INR,Cancelled
70fa2007-7909-4c14-8261-70b1c77cf626,1109,North Paula,e022e1a5-f641-45a8-82b5-644b8b896cc5,James Calderon,yshaffer@example.net,5/3/2026,5/5/2026,Standard,4,121.72,USD,Confirmed
255221be-157b-4b80-8b15-6d0c9d279e0f,1976,Lake Rachel,7579333f-c766-4f77-b6a9-1050ffe3df44,Margaret Johnston,hilljared@example.com,12/23/2024,12/24/2024,Suite,2,-252.07,INR,No-Show
d0faa991-a5e6-4651-917f-50b6e5019ef8,1286,Zacharychester,37e13f66-49e3-463c-ba53-315a9b462a5a,Angela Simon,btorres@example.com,10/4/2025,11/20/2025,Standard,3,175.18,INR,Confirmed
6fae58b5-0d46-47ea-8e74-a6e107cf51fd,1281,Laneton,f687cff1-5f41-4a3b-bb86-69b5509c795a,Daniel Pena,invalid-email,6/9/2025,6/12/2025,Deluxe,2,391.65,EUR,Confirmed
